loc pos similarity 
>Chr6 26680114 133.0 
>Chr6 26690630 79.0 
>Chr6 26693706 216.0 
>Chr6 26695800 169.0 
>Chr6 26698988 212.0 
>Chr6 26702948 161.0 
>Chr6 26708070 167.0 
>Chr6 26711310 133.0 
>Chr6 26718566 178.0 
>Chr6 26727440 493.0 
>Chr6 26732306 355.0 
>Chr6 26732526 412.0 
>Chr6 26756826 284.0 
>Chr6 26758224 236.0 
>Chr6 26758952 173.0 
>Chr6 26766184 67.0 
>Chr6 26774054 63.0 
>Chr6 26777370 239.0 
>Chr6 26781538 319.0 
>Chr6 26791198 430.0 
>Chr6 26791446 183.0 
>Chr6 26796030 320.0 
>Chr6 26798630 178.0 
>Chr6 26806210 132.0 
>Chr6 26806526 232.0 
>Chr6 26819450 88.0 
>Chr6 26833734 322.0 
>Chr6 26835468 122.0 
>Chr6 26841018 107.0 
>Chr6 26843284 452.0 
>Chr6 26853456 233.0 
>Chr6 26857918 247.0 
>Chr6 26870412 335.0 
>Chr6 26871650 413.0 
>Chr6 26881344 153.0 
>Chr6 26884212 163.0 
>Chr6 26893426 456.0 
>Chr6 26903578 297.0 
>Chr6 26904378 171.0 
>Chr6 26909376 267.0 
>Chr6 26914154 71.0 
>Chr6 26917330 192.0 
>Chr6 26917566 169.0 
>Chr6 26920056 241.0 
>Chr6 26933432 246.0 
>Chr6 26937152 145.0 
>Chr6 26940432 169.0 
>Chr6 26942130 166.0 
>Chr6 26947648 244.0 
>Chr6 26948978 133.0 
>Chr6 26952454 285.0 
>Chr6 26954264 79.0 
>Chr6 26956622 254.0 
>Chr6 26957756 87.0 
>Chr6 26959266 72.0 
>Chr6 26982792 182.0 
>Chr6 26986596 269.0 
>Chr6 26986784 231.0 
>Chr6 26991994 217.0 
>Chr6 26995322 363.0 
>Chr6 26995494 334.0 
>Chr6 27003344 246.0 
>Chr6 27015398 214.0 
>Chr6 27019274 151.0 
>Chr6 27025200 455.0 
>Chr6 27025822 262.0 
>Chr6 27028300 341.0 
>Chr6 27037250 337.0 
>Chr6 27041034 493.0 
>Chr6 27042556 65.0 
>Chr6 27046284 220.0 
>Chr6 27047642 256.0 
>Chr6 27050174 89.0 
>Chr6 27054098 214.0 
>Chr6 27061322 103.0 
>Chr6 27062468 152.0 
>Chr6 27063384 302.0 
>Chr6 27068958 82.0 
>Chr6 27074950 96.0 
>Chr6 27082310 175.0 
>Chr6 27087520 112.0 
>Chr6 27094052 102.0 
>Chr6 27097564 91.0 
>Chr6 27100214 340.0 
>Chr6 27101924 100.0 
>Chr6 27114932 91.0 
>Chr6 27116220 251.0 
>Chr6 27121262 489.0 
>Chr6 27123674 399.0 
>Chr6 27146540 292.0 
>Chr6 27147652 121.0 
>Chr6 27148674 69.0 
>Chr6 27162530 213.0 
>Chr6 27176402 292.0 
>Chr6 27176842 174.0 
>Chr6 27178940 428.0 
>Chr6 27191102 174.0 
>Chr6 27200794 60.0 
>Chr6 27208814 361.0 
>Chr6 27209956 217.0 
>Chr6 27219530 84.0 
>Chr6 27225610 163.0 
>Chr6 27226354 350.0 
>Chr6 27248308 363.0 
>Chr6 27250382 315.0 
>Chr6 27250734 382.0 
>Chr6 27253306 125.0 
>Chr6 27257038 113.0 
>Chr6 27269412 227.0 
>Chr6 27271978 297.0 
>Chr6 27284650 335.0 
>Chr6 27292454 304.0 
>Chr6 27294040 129.0 
>Chr6 27301776 495.0 
>Chr6 27317310 331.0 
>Chr6 27322208 56.0 
>Chr6 27324062 443.0 
>Chr6 27331410 63.0 
>Chr6 27335772 207.0 
>Chr6 27345346 194.0 
>Chr6 27351878 52.0 
>Chr6 27368758 107.0 
>Chr6 27371040 432.0 
>Chr6 27371380 247.0 
>Chr6 27374220 100.0 
>Chr6 27374744 153.0 
>Chr6 27400166 230.0 
>Chr6 27402544 210.0 
>Chr6 27406168 166.0 
>Chr6 27412404 281.0 
>Chr6 27412672 207.0 
>Chr6 27412920 477.0 
>Chr6 27427352 363.0 
>Chr6 27429158 157.0 
>Chr6 27430684 110.0 
>Chr6 27433656 78.0 
>Chr6 27435602 76.0 
>Chr6 27447404 298.0 
>Chr6 27448648 424.0 
>Chr6 27450940 216.0 
>Chr6 27451164 455.0 
>Chr6 27456434 402.0 
>Chr6 27460570 67.0 
>Chr6 27464086 469.0 
>Chr6 27472300 140.0 
>Chr6 27473674 161.0 
>Chr6 27477970 133.0 
>Chr6 27484950 279.0 
>Chr6 27492030 76.0 
>Chr6 27492928 127.0 
>Chr6 27495358 150.0 
>Chr6 27505598 480.0 
>Chr6 27506518 73.0 
>Chr6 27514484 134.0 
>Chr6 27517484 400.0 
>Chr6 27523134 240.0 
>Chr6 27530114 113.0 
>Chr6 27534908 268.0 
>Chr6 27545884 407.0 
>Chr6 27557172 108.0 
>Chr6 27558626 163.0 
>Chr6 27560780 159.0 
>Chr6 27569466 254.0 
>Chr6 27570200 217.0 
>Chr6 27575498 145.0 
>Chr6 27576274 173.0 
>Chr6 27582790 265.0 
>Chr6 27583082 451.0 
>Chr6 27594034 202.0 
>Chr6 27598588 101.0 
>Chr6 27614142 83.0 
>Chr6 27622776 151.0 
>Chr6 27627750 86.0 
>Chr6 27635534 331.0 
>Chr6 27637548 64.0 
>Chr6 27642114 72.0 
>Chr6 27643476 88.0 
>Chr6 27656862 431.0 
>Chr6 27660976 203.0 
>Chr6 27661980 64.0 
>Chr6 27666530 69.0 
>Chr6 27671596 191.0 
>Chr6 27679332 466.0 
>Chr6 27681470 169.0 
>Chr6 27699956 338.0 
>Chr6 27701414 128.0 
>Chr6 27703540 309.0 
>Chr6 27704802 68.0 
>Chr6 27726466 288.0 
>Chr6 27728128 86.0 
>Chr6 27733246 265.0 
>Chr6 27740182 338.0 
>Chr6 27743194 435.0 
>Chr6 27747274 193.0 
>Chr6 27759576 378.0 
>Chr6 27759840 256.0 
>Chr6 27760730 179.0 
>Chr6 27777576 171.0 
>Chr6 27779976 176.0 
>Chr6 27782810 107.0 
>Chr6 27784444 203.0 
>Chr6 27792538 122.0 
>Chr6 27802196 81.0 
>Chr6 27806150 456.0 
>Chr6 27810922 121.0 
>Chr6 27820150 328.0 
>Chr6 27827610 269.0 
>Chr6 27830710 387.0 
>Chr6 27842980 359.0 
>Chr6 27846034 353.0 
>Chr6 27847276 105.0 
>Chr6 27851662 168.0 
>Chr6 27852102 354.0 
>Chr6 27859834 303.0 
>Chr6 27862154 139.0 
>Chr6 27866790 90.0 
>Chr6 27875036 474.0 
>Chr6 27875284 54.0 
>Chr6 27881976 90.0 
>Chr6 27887126 289.0 
>Chr6 27895792 357.0 
>Chr6 27904906 190.0 
>Chr6 27914260 417.0 
>Chr6 27915742 124.0 
>Chr6 27917528 91.0 
>Chr6 27925694 105.0 
>Chr6 27927296 151.0 
>Chr6 27949934 155.0 
>Chr6 27953650 420.0 
>Chr6 27956204 85.0 
>Chr6 27971358 263.0 
>Chr6 27980660 414.0 
>Chr6 27981230 123.0 
>Chr6 27983576 252.0 
>Chr6 27994724 84.0 
>Chr6 27998060 203.0 
>Chr6 27998734 69.0 
>Chr6 27999482 106.0 
>Chr6 28001052 112.0 
>Chr6 28003018 102.0 
>Chr6 28005276 116.0 
>Chr6 28013370 62.0 
>Chr6 28017238 291.0 
>Chr6 28018368 120.0 
>Chr6 28022540 138.0 
>Chr6 28037166 278.0 
>Chr6 28037658 186.0 
>Chr6 28039392 366.0 
>Chr6 28053640 264.0 
>Chr6 28057784 245.0 
>Chr6 28069778 246.0 
>Chr6 28094146 148.0 
>Chr6 28100478 131.0 
>Chr6 28100870 154.0 
>Chr6 28102208 79.0 
>Chr6 28108900 210.0 
>Chr6 28109160 139.0 
>Chr6 28109964 219.0 
>Chr6 28117076 338.0 
>Chr6 28118846 467.0 
>Chr6 28123224 120.0 
>Chr6 28125098 70.0 
>Chr6 28133844 110.0 
>Chr6 28139218 186.0 
>Chr6 28149226 379.0 
>Chr6 28150094 118.0 
>Chr6 28151288 282.0 
>Chr6 28163998 199.0 
>Chr6 28169256 273.0 
>Chr6 28189512 137.0 
>Chr6 28195798 339.0 
>Chr6 28196452 193.0 
>Chr6 28201000 193.0 
>Chr6 28201782 183.0 
>Chr6 28203788 99.0 
>Chr6 28205230 108.0 
>Chr6 28227270 109.0 
>Chr6 28233678 203.0 
>Chr6 28239284 429.0 
>Chr6 28243084 128.0 
>Chr6 28256364 213.0 
>Chr6 28262426 195.0 
>Chr6 28266844 118.0 
>Chr6 28270428 196.0 
>Chr6 28275638 124.0 
>Chr6 28284928 139.0 
>Chr6 28286502 202.0 
>Chr6 28293830 265.0 
>Chr6 28297506 366.0 
>Chr6 28320710 143.0 
>Chr6 28320946 113.0 
>Chr6 28323368 116.0 
>Chr6 28336804 202.0 
>Chr6 28339518 146.0 
>Chr6 28345174 203.0 
>Chr6 28351632 447.0 
>Chr6 28354804 493.0 
>Chr6 28355112 84.0 
>Chr6 28357536 335.0 
>Chr6 28365308 69.0 
>Chr6 28367114 391.0 
>Chr6 28388522 119.0 
>Chr6 28414016 97.0 
>Chr6 28417408 180.0 
>Chr6 28424788 115.0 
>Chr6 28426958 78.0 
>Chr6 28433058 384.0 
>Chr6 28433602 129.0 
>Chr6 28438456 233.0 
>Chr6 28463032 391.0 
>Chr6 28465996 477.0 
>Chr6 28475562 82.0 
>Chr6 28483804 100.0 
>Chr6 28485894 459.0 
>Chr6 28487788 97.0 
>Chr6 28492738 228.0 
>Chr6 28493190 44.0 
>Chr6 28495232 160.0 
>Chr6 28508440 322.0 
>Chr6 28512204 214.0 
>Chr6 28516990 438.0 
>Chr6 28519784 280.0 
>Chr6 28523244 212.0 
>Chr6 28526500 132.0 
>Chr6 28528222 60.0 
>Chr6 28531718 348.0 
>Chr6 28532852 93.0 
>Chr6 28539924 455.0 
>Chr6 28540144 431.0 
>Chr6 28540368 205.0 
>Chr6 28542462 171.0 
>Chr6 28548718 472.0 
>Chr6 28558080 186.0 
>Chr6 28558284 277.0 
>Chr6 28565766 245.0 
>Chr6 28566122 139.0 
>Chr6 28578272 75.0 
>Chr6 28585784 190.0 
>Chr6 28586814 469.0 
>Chr6 28591450 280.0 
>Chr6 28594414 162.0 
>Chr6 28595512 77.0 
>Chr6 28601910 104.0 
>Chr6 28617484 121.0 
>Chr6 28620940 403.0 
>Chr6 28636038 134.0 
>Chr6 28638488 304.0 
>Chr6 28641332 388.0 
>Chr6 28647534 425.0 
>Chr6 28650974 346.0 
>Chr6 28652760 116.0 
>Chr6 28655968 66.0 
>Chr6 28669516 308.0 
>Chr6 28670168 138.0 
>Chr6 28679464 180.0 
>Chr6 28682278 174.0 
>Chr6 28688874 280.0 
>Chr6 28699582 115.0 
>Chr6 28709830 376.0 
>Chr6 28723202 209.0 
>Chr6 28725248 438.0 
>Chr6 28726008 54.0 
>Chr6 28728002 105.0 
>Chr6 28735424 167.0 
>Chr6 28741510 141.0 
>Chr6 28742544 257.0 
>Chr6 28744342 253.0 
>Chr6 28745916 259.0 
>Chr6 28746408 65.0 
>Chr6 28749034 274.0 
>Chr6 28758830 140.0 
>Chr6 28760772 149.0 
>Chr6 28779686 422.0 
>Chr6 28780904 499.0 
>Chr6 28783970 446.0 
>Chr6 28796870 158.0 
>Chr6 28799284 141.0 
>Chr6 28817662 290.0 
>Chr6 28817998 319.0 
>Chr6 28818174 143.0 
>Chr6 28822222 135.0 
>Chr6 28824650 122.0 
>Chr6 28825818 59.0 
>Chr6 28830340 63.0 
>Chr6 28832058 199.0 
>Chr6 28836454 210.0 
>Chr6 28845974 128.0 
>Chr6 28853550 474.0 
>Chr6 28857114 281.0 
>Chr6 28857960 300.0 
>Chr6 28864900 305.0 
>Chr6 28871478 193.0 
>Chr6 28881158 69.0 
>Chr6 28893608 298.0 
>Chr6 28895910 310.0 
>Chr6 28897592 215.0 
>Chr6 28908814 179.0 
>Chr6 28916330 381.0 
>Chr6 28916918 223.0 
>Chr6 28918616 222.0 
>Chr6 28921056 391.0 
>Chr6 28921460 177.0 
>Chr6 28931026 459.0 
>Chr6 28940390 148.0 
>Chr6 28941290 142.0 
>Chr6 28950128 223.0 
>Chr6 28954550 118.0 
>Chr6 28958482 120.0 
>Chr6 28966712 140.0 
>Chr6 28974048 375.0 
>Chr6 28974168 474.0 
>Chr6 28977500 83.0 
>Chr6 28981444 143.0 
>Chr6 28985758 114.0 
>Chr6 28993838 313.0 
>Chr6 28996526 157.0 
>Chr6 28998500 304.0 
>Chr6 28998748 120.0 
>Chr6 29002376 351.0 
>Chr6 29019988 366.0 
>Chr6 29021666 80.0 
>Chr6 29025026 323.0 
>Chr6 29025386 207.0 
>Chr6 29026096 437.0 
>Chr6 29027148 398.0 
>Chr6 29035686 228.0 
>Chr6 29039026 186.0 
>Chr6 29044740 370.0 
>Chr6 29048012 242.0 
>Chr6 29050620 162.0 
>Chr6 29051000 95.0 
>Chr6 29052618 341.0 
>Chr6 29053446 213.0 
>Chr6 29063398 119.0 
>Chr6 29068680 197.0 
>Chr6 29072576 161.0 
>Chr6 29090650 320.0 
>Chr6 29100132 347.0 
>Chr6 29126070 272.0 
>Chr6 29128284 285.0 
>Chr6 29133094 141.0 
>Chr6 29136766 448.0 
>Chr6 29138280 272.0 
>Chr6 29140062 252.0 
>Chr6 29144900 401.0 
>Chr6 29147322 215.0 
>Chr6 29154914 244.0 
>Chr6 29156592 106.0 
>Chr6 29162030 404.0 
>Chr6 29163756 75.0 
>Chr6 29171210 67.0 
>Chr6 29175718 173.0 
>Chr6 29180244 81.0 
>Chr6 29187040 161.0 
>Chr6 29188986 144.0 
>Chr6 29192518 483.0 
>Chr6 29193410 87.0 
>Chr6 29207358 99.0 
>Chr6 29210690 76.0 
>Chr6 29211612 134.0 
>Chr6 29217810 74.0 
>Chr6 29220810 120.0 
>Chr6 29231062 294.0 
>Chr6 29238358 330.0 
>Chr6 29242526 313.0 
>Chr6 29282744 246.0 
>Chr6 29289352 204.0 
>Chr6 29301362 474.0 
>Chr6 29302756 225.0 
>Chr6 29313004 460.0 
>Chr6 29318694 291.0 
>Chr6 29332414 190.0 
>Chr6 29342080 495.0 
>Chr6 29342264 370.0 
>Chr6 29356754 328.0 
>Chr6 29363914 226.0 
>Chr6 29374682 331.0 
>Chr6 29378510 124.0 
>Chr6 29385246 289.0 
>Chr6 29386848 465.0 
>Chr6 29389314 82.0 
>Chr6 29395270 92.0 
>Chr6 29397948 437.0 
>Chr6 29398168 202.0 
>Chr6 29413290 190.0 
>Chr6 29419742 75.0 
>Chr6 29430998 117.0 
>Chr6 29433914 78.0 
>Chr6 29434366 151.0 
>Chr6 29441602 53.0 
>Chr6 29446820 207.0 
>Chr6 29467076 344.0 
>Chr6 29467372 236.0 
>Chr6 29473534 482.0 
>Chr6 29497326 140.0 
>Chr6 29507150 358.0 
>Chr6 29514886 131.0 
>Chr6 29527572 178.0 
>Chr6 29531116 156.0 
>Chr6 29547912 322.0 
>Chr6 29548632 196.0 
>Chr6 29551212 175.0 
>Chr6 29557454 274.0 
>Chr6 29570930 78.0 
>Chr6 29577870 64.0 
>Chr6 29590608 173.0 
>Chr6 29600712 119.0 
>Chr6 29602106 494.0 
>Chr6 29602242 370.0 
>Chr6 29602462 392.0 
>Chr6 29605366 469.0 
>Chr6 29611592 368.0 
>Chr6 29622244 499.0 
>Chr6 29623010 112.0 
>Chr6 29626242 152.0 
>Chr6 29634314 254.0 
>Chr6 29638448 254.0 
>Chr6 29644098 309.0 
>Chr6 29647630 169.0 
>Chr6 29652476 337.0 
>Chr6 29656992 192.0 
>Chr6 29666984 274.0 
>Chr6 29670468 89.0 
>Chr6 29670672 293.0 
>Chr6 29675150 216.0 
>Chr6 29685192 464.0 
>Chr6 29689358 178.0 
>Chr6 29693634 320.0 
>Chr6 29696526 493.0 
>Chr6 29711534 266.0 
>Chr6 29726628 233.0 
>Chr6 29732242 200.0 
>Chr6 29733788 269.0 
>Chr6 29738886 120.0 
>Chr6 29744312 115.0 
>Chr6 29754448 107.0 
>Chr6 29782056 96.0 
>Chr6 29786228 73.0 
>Chr6 29789136 269.0 
>Chr6 29791142 102.0 
>Chr6 29794446 210.0 
>Chr6 29796068 173.0 
>Chr6 29814508 243.0 
>Chr6 29824348 151.0 
>Chr6 29826870 71.0 
>Chr6 29829434 81.0 
>Chr6 29841428 152.0 
>Chr6 29848736 463.0 
>Chr6 29850318 120.0 
>Chr6 29854722 171.0 
>Chr6 29856432 215.0 
>Chr6 29863200 160.0 
>Chr6 29863392 267.0 
>Chr6 29866344 320.0 
>Chr6 29866568 174.0 
>Chr6 29868630 340.0 
>Chr6 29871318 396.0 
>Chr6 29872534 236.0 
>Chr6 29877092 76.0 
>Chr6 29884608 119.0 
>Chr6 29889870 90.0 
>Chr6 29904664 305.0 
>Chr6 29908748 267.0 
>Chr6 29909116 133.0 
>Chr6 29909950 263.0 
>Chr6 29910146 452.0 
>Chr6 29912416 150.0 
>Chr6 29913314 439.0 
>Chr6 29915736 170.0 
>Chr6 29925944 81.0 
>Chr6 29928010 274.0 
>Chr6 29933480 142.0 
>Chr6 29936596 206.0 
>Chr6 29949900 457.0 
>Chr6 29967976 163.0 
>Chr6 29971040 98.0 
>Chr6 29973886 72.0 
>Chr6 29976866 113.0 
>Chr6 29994030 283.0 
>Chr6 29994590 270.0 
>Chr6 29996284 94.0 
>Chr6 30044860 159.0 
>Chr6 30051868 130.0 
>Chr6 30059772 174.0 
>Chr6 30066204 177.0 
>Chr6 30068318 244.0 
>Chr6 30069660 124.0 
>Chr6 30074586 162.0 
>Chr6 30076396 188.0 
>Chr6 30081786 268.0 
>Chr6 30087140 105.0 
>Chr6 30092134 175.0 
>Chr6 30113942 61.0 
>Chr6 30135026 334.0 
>Chr6 30136552 108.0 
>Chr6 30141458 242.0 
>Chr6 30148386 196.0 
>Chr6 30150472 214.0 
>Chr6 30158262 257.0 
>Chr6 30160640 179.0 
>Chr6 30160964 112.0 
>Chr6 30168942 183.0 
>Chr6 30183010 380.0 
>Chr6 30183226 99.0 
>Chr6 30195296 163.0 
>Chr6 30196100 115.0 
>Chr6 30200150 107.0 
>Chr6 30206336 293.0 
>Chr6 30218294 483.0 
>Chr6 30221498 139.0 
>Chr6 30222980 394.0 
>Chr6 30228170 365.0 
>Chr6 30230552 330.0 
>Chr6 30230684 418.0 
>Chr6 30234488 176.0 
>Chr6 30239542 362.0 
>Chr6 30245240 88.0 
>Chr6 30266264 134.0 
>Chr6 30273168 73.0 
>Chr6 30281338 171.0 
>Chr6 30286356 257.0 
>Chr6 30301734 86.0 
>Chr6 30332440 142.0 
>Chr6 30338684 136.0 
>Chr6 30340454 454.0 
>Chr6 30349980 455.0 
>Chr6 30353008 67.0 
>Chr6 30367368 132.0 
>Chr6 30367644 221.0 
>Chr6 30371072 110.0 
>Chr6 30380596 337.0 
>Chr6 30397414 390.0 
>Chr6 30401420 409.0 
>Chr6 30402572 463.0 
>Chr6 30408656 250.0 
>Chr6 30414714 378.0 
>Chr6 30416416 267.0 
>Chr6 30417654 110.0 
>Chr6 30424782 209.0 
>Chr6 30439102 373.0 
>Chr6 30444684 81.0 
>Chr6 30454192 98.0 
>Chr6 30463886 491.0 
>Chr6 30470302 399.0 
>Chr6 30471836 206.0 
>Chr6 30477490 380.0 
>Chr6 30489208 426.0 
>Chr6 30492736 115.0 
>Chr6 30492956 164.0 
>Chr6 30500424 437.0 
>Chr6 30500680 247.0 
>Chr6 30509214 269.0 
>Chr6 30512682 232.0 
>Chr6 30521744 274.0 
>Chr6 30524212 168.0 
>Chr6 30528016 197.0 
>Chr6 30529250 147.0 
>Chr6 30542732 117.0 
>Chr6 30551900 383.0 
>Chr6 30554946 70.0 
>Chr6 30557666 214.0 
>Chr6 30559636 124.0 
>Chr6 30576436 111.0 
>Chr6 30577228 164.0 
>Chr6 30585322 277.0 
>Chr6 30588734 97.0 
>Chr6 30589158 148.0 
>Chr6 30594464 107.0 
>Chr6 30596190 381.0 
>Chr6 30600226 49.0 
>Chr6 30600442 355.0 
>Chr6 30610846 129.0 
>Chr6 30612584 385.0 
>Chr6 30616678 50.0 
>Chr6 30619744 96.0 
>Chr6 30623726 150.0 
>Chr6 30638242 262.0 
>Chr6 30639432 97.0 
>Chr6 30651894 129.0 
>Chr6 30661676 323.0 
>Chr6 30662930 402.0 
>Chr6 30663090 185.0 
>Chr6 30663984 423.0 
>Chr6 30666874 50.0 
>Chr6 30677498 103.0 
>Chr6 30682360 46.0 
>Chr6 30682572 453.0 
>Chr6 30687802 428.0 
>Chr6 30692984 142.0 
>Chr6 30697862 56.0 
>Chr6 30698074 389.0 
>Chr6 30712150 241.0 
>Chr6 30712366 119.0 
>Chr6 30717692 75.0 
>Chr6 30718418 262.0 
>Chr6 30736766 192.0 
>Chr6 30739970 420.0 
>Chr6 30748748 429.0 
>Chr6 30757678 132.0 
>Chr6 30762484 120.0 
>Chr6 30773400 433.0 
>Chr6 30777116 283.0 
>Chr6 30779408 399.0 
>Chr6 30779796 125.0 
>Chr6 30787040 269.0 
>Chr6 30789302 78.0 
>Chr6 30799522 118.0 
>Chr6 30804052 320.0 
>Chr6 30817414 126.0 
>Chr6 30829364 234.0 
>Chr6 30833080 229.0 
>Chr6 30833818 217.0 
>Chr6 30846304 390.0 
>Chr6 30848358 90.0 
>Chr6 30852118 240.0 
>Chr6 30855226 192.0 
>Chr6 30858750 224.0 
>Chr6 30865910 54.0 
>Chr6 30870588 133.0 
>Chr6 30871372 234.0 
>Chr6 30874620 484.0 
>Chr6 30883570 126.0 
>Chr6 30887214 66.0 
>Chr6 30890830 61.0 
>Chr6 30893630 389.0 
>Chr6 30897642 220.0 
>Chr6 30915434 115.0 
>Chr6 30926832 250.0 
>Chr6 30932682 108.0 
>Chr6 30935902 276.0 
>Chr6 30937960 428.0 
>Chr6 30944272 119.0 
>Chr6 30956474 354.0 
>Chr6 30960990 161.0 
>Chr6 30961600 120.0 
>Chr6 30965688 334.0 
>Chr6 30967318 58.0 
>Chr6 30968896 344.0 
>Chr6 30969400 323.0 
>Chr6 30972096 194.0 
>Chr6 30976032 127.0 
>Chr6 30982400 276.0 
>Chr6 30982956 126.0 
>Chr6 30983176 265.0 
>Chr6 30986640 268.0 
>Chr6 30993260 117.0 
>Chr6 30993588 495.0 
>Chr6 31000200 143.0 
>Chr6 31005150 386.0 
>Chr6 31008012 176.0 
>Chr6 31028676 199.0 
>Chr6 31031684 223.0 
>Chr6 31049744 91.0 
>Chr6 31051650 97.0 
>Chr6 31059640 99.0 
>Chr6 31069106 151.0 
>Chr6 31081764 480.0 
>Chr6 31082734 64.0 
>Chr6 31092930 100.0 
>Chr6 31100858 67.0 
>Chr6 31105368 206.0 
>Chr6 31109148 88.0 
>Chr6 31110286 132.0 
>Chr6 31112916 135.0 
>Chr6 31113650 280.0 
>Chr6 31114562 262.0 
>Chr6 31115872 156.0 
>Chr6 31116116 455.0 
>Chr6 31128482 174.0 
>Chr6 31131542 99.0 
>Chr6 31143788 260.0 
>Chr6 31144032 209.0 
>Chr6 31144636 268.0 
>Chr6 31146058 332.0 
>Chr6 31147392 123.0 
>Chr6 31147952 76.0 
>Chr6 31160082 354.0 
>Chr6 31208698 314.0 
>Chr6 31212418 97.0 
>Chr6 31225738 339.0 
>Chr6 31228032 216.0 
>Chr6 31230150 383.0 
>Chr7 15132 228.0 
>Chr7 17510 119.0 
>Chr7 21784 143.0 
>Chr7 25496 414.0 
>Chr7 27974 298.0 
>Chr7 36168 81.0 
>Chr7 53060 433.0 
>Chr7 54008 160.0 
>Chr7 61934 214.0 
>Chr7 67308 143.0 
>Chr7 72954 90.0 
>Chr7 82658 201.0 
>Chr7 88356 106.0 
>Chr7 99564 276.0 
>Chr7 100806 236.0 
>Chr7 104654 107.0 
>Chr7 105584 239.0 
>Chr7 109204 309.0 
>Chr7 119908 256.0 
>Chr7 122266 71.0 
>Chr7 128890 371.0 
>Chr7 130972 208.0 
>Chr7 132198 154.0 
>Chr7 145284 499.0 
>Chr7 163542 430.0 
>Chr7 163758 271.0 
>Chr7 163946 219.0 
>Chr7 176368 372.0 
>Chr7 193484 343.0 
>Chr7 199370 410.0 
>Chr7 200144 367.0 
>Chr7 207572 108.0 
>Chr7 208060 177.0 
>Chr7 211248 123.0 
>Chr7 239032 95.0 
>Chr7 252704 174.0 
>Chr7 259712 80.0 
>Chr7 261946 213.0 
>Chr7 268306 193.0 
>Chr7 268966 203.0 
>Chr7 269174 296.0 
>Chr7 272794 157.0 
>Chr7 278982 182.0 
>Chr7 286474 129.0 
>Chr7 290972 113.0 
>Chr7 306040 95.0 
>Chr7 314086 160.0 
>Chr7 317562 449.0 
>Chr7 320036 280.0 
>Chr7 332174 383.0 
>Chr7 343900 198.0 
>Chr7 352938 153.0 
>Chr7 357900 314.0 
>Chr7 358488 157.0 
>Chr7 363338 156.0 
>Chr7 368264 69.0 
>Chr7 370058 255.0 
>Chr7 372708 179.0 
>Chr7 373778 244.0 
>Chr7 377494 64.0 
>Chr7 378034 227.0 
>Chr7 384326 112.0 
>Chr7 387846 50.0 
>Chr7 399908 476.0 
>Chr7 404750 143.0 
>Chr7 412910 233.0 
>Chr7 414724 142.0 
>Chr7 419126 374.0 
>Chr7 424776 139.0 
>Chr7 429150 249.0 
>Chr7 432000 146.0 
>Chr7 438168 156.0 
>Chr7 454462 103.0 
>Chr7 467284 159.0 
>Chr7 479470 318.0 
>Chr7 481284 444.0 
>Chr7 492734 363.0 
>Chr7 515852 243.0 
>Chr7 520902 482.0 
>Chr7 526356 217.0 
>Chr7 532784 395.0 
>Chr7 533636 436.0 
>Chr7 537962 148.0 
>Chr7 540648 158.0 
>Chr7 541266 143.0 
>Chr7 547448 289.0 
>Chr7 548470 297.0 
>Chr7 558192 376.0 
>Chr7 559842 453.0 
>Chr7 563334 108.0 
>Chr7 567768 155.0 
>Chr7 583530 104.0 
>Chr7 594166 204.0 
>Chr7 595812 207.0 
>Chr7 599176 357.0 
>Chr7 607670 165.0 
>Chr7 611842 97.0 
>Chr7 614898 393.0 
>Chr7 618230 76.0 
>Chr7 623456 310.0 
>Chr7 630812 155.0 
>Chr7 657094 71.0 
>Chr7 658812 158.0 
>Chr7 664598 395.0 
>Chr7 667366 83.0 
>Chr7 668422 84.0 
>Chr7 671894 167.0 
>Chr7 673148 73.0 
>Chr7 685394 177.0 
>Chr7 689912 333.0 
>Chr7 691846 112.0 
>Chr7 697748 133.0 
>Chr7 700014 354.0 
>Chr7 703010 79.0 
>Chr7 707018 186.0 
>Chr7 709674 448.0 
>Chr7 726248 254.0 
>Chr7 732212 195.0 
>Chr7 742868 86.0 
>Chr7 772582 143.0 
>Chr7 780070 65.0 
>Chr7 784832 131.0 
>Chr7 787186 298.0 
>Chr7 797474 89.0 
>Chr7 807702 162.0 
>Chr7 807870 391.0 
>Chr7 808530 210.0 
>Chr7 809616 148.0 
>Chr7 814650 109.0 
>Chr7 822006 105.0 
>Chr7 822398 154.0 
>Chr7 825042 248.0 
>Chr7 826014 97.0 
>Chr7 828606 415.0 
>Chr7 838020 360.0 
>Chr7 839046 172.0 
>Chr7 844512 213.0 
>Chr7 852200 167.0 
>Chr7 865028 287.0 
>Chr7 872556 276.0 
>Chr7 898526 444.0 
>Chr7 903944 192.0 
>Chr7 909558 223.0 
>Chr7 918368 88.0 
>Chr7 931018 168.0 
>Chr7 938768 287.0 
>Chr7 953568 259.0 
>Chr7 959532 224.0 
>Chr7 972854 113.0 
>Chr7 976226 58.0 
>Chr7 990530 91.0 
>Chr7 1000022 76.0 
>Chr7 1006774 71.0 
>Chr7 1020946 215.0 
>Chr7 1023784 169.0 
>Chr7 1037680 289.0 
>Chr7 1046014 135.0 
>Chr7 1055284 346.0 
>Chr7 1059662 292.0 
>Chr7 1063618 161.0 
